Year,MU.Name,Location,River.condition.Category,Stream.Name,Affiliation,Collection.Method,Rec.Date,Reach,Rec.Sex,Carc.Cond,Percent.Spawn,POH,Rec.Adipose,Clip.Condition,Pred.Affected,Recovery.Comments,Scalebook.Num,Row.Num,Scale.File,Gilbert.Rich.Age.Scale,European.Age.Scale,Partial.Age.Scale,Otolith.Samples,Otolith.Vial.Num
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-23,7,F,2,100,65.1,A,2,,No tail wear.,5280,5,ch2018-0192 corrected,62,1.4,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-23,8,M,1,NA,59.5,P,NA,,,73049,5,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-23,8,M,1,NA,53.4,P,NA,,,73050,1,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,3,F,1,100,70.3,P,NA,,,20890,1,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,4,F,1,100,62.1,A,1,,,11196,1,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,6,M,2,NA,56.2,P,NA,,,11195,1,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,6,M,1,NA,56.4,P,NA,,,11195,2,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,6,M,1,NA,75.5,P,NA,,,11195,3,ch2018-0193 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,4,F,2,100,61.2,P,NA,,,10554,1,ch2018-0193 corrected,2M,M2,RG,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,4,M,2,NA,53.6,P,NA,,,10554,2,ch2018-0193 corrected,31,0.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,4,M,2,NA,71.2,P,NA,,,10554,3,ch2018-0193 corrected,3M,M3,RG,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,5,F,1,100,61,P,NA,,,73050,2,ch2018-0193 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,5,M,1,NA,59,P,NA,,,73050,3,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,5,M,1,NA,57.5,P,NA,,,73050,4,ch2018-0193 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,5,M,1,NA,55.4,P,NA,,,73050,5,ch2018-0193 corrected,41,0.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,5,M,1,NA,55,P,NA,,,20890,2,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,5,M,1,NA,65.7,P,NA,,,20890,3,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,5,M,2,NA,58.6,P,NA,,,20890,4,ch2018-0193 corrected,3M,M3,RG,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,5,M,1,NA,54.6,A,1,,,11196,2,ch2018-0193 corrected,1M,M1,UF,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,5,F,1,100,49.1,A,1,,,11196,3,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,5,M,1,NA,71.5,P,NA,,,20890,5,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,5,M,2,NA,53.3,P,NA,,,10554,4,ch2018-0193 corrected,1M,M1,UF,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,5,M,1,NA,58.4,P,NA,,,10554,5,ch2018-0193 corrected,31,0.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,6,M,2,NA,52.9,P,NA,,,10555,1,ch2018-0193 corrected,2M,M2,RG,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,6,M,1,NA,59.2,P,NA,,,10555,2,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,6,F,1,100,57,P,NA,,,10555,3,ch2018-0193 corrected,41,0.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,6,M,1,NA,54.9,P,NA,,,11195,4,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,6,M,1,NA,55.5,P,NA,,,11195,5,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-24,6,M,1,NA,56.1,P,NA,,,10555,4,ch2018-0193 corrected,2M,M2,RG,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,6,M,1,NA,55.1,P,NA,Y,Predator affected,13743,1,ch2018-0193 corrected,2M,M2,RG,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,6,F,1,100,59.1,P,NA,,,13743,2,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,6,F,2,100,70.8,P,NA,,,13743,3,ch2018-0193 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,6,M,1,NA,75,P,NA,,,13743,4,ch2018-0193 corrected,S2,1F,RS,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,6,M,2,NA,76,P,NA,,,13743,5,ch2018-0193 corrected,S2,1F,RS,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,6,M,2,NA,74.8,P,NA,Y,Predator affected,10555,5,ch2018-0193 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,6,M,1,NA,55.9,P,NA,,,13744,1,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,6,M,3,NA,53.4,P,NA,,,13744,2,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,7,F,1,100,67,P,NA,,,13744,3,ch2018-0193 corrected,62,1.4,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,7,F,1,100,56.7,P,NA,,,13744,4,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,7,M,1,NA,58.3,P,NA,,,13744,5,ch2018-0193 corrected,,,MF,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,7,M,1,NA,61.9,P,NA,,,73035,4,ch2018-0193 corrected,41,0.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,7,M,1,NA,74.4,P,NA,,,73035,5,ch2018-0193 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,7,M,1,NA,55.5,P,NA,,,10557,1,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,7,M,1,NA,55.3,P,NA,,,10557,2,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,7,M,1,NA,75.1,P,NA,,,10557,3,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,7,M,1,NA,56.2,P,NA,,,10557,4,ch2018-0193 corrected,41,0.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,7,M,1,NA,65.5,P,NA,,,10557,5,ch2018-0193 corrected,41,0.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,7,M,1,NA,52.2,P,NA,,,13745,1,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,7,M,1,NA,64.9,P,NA,,,13745,2,ch2018-0193 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,7,M,1,NA,77.4,P,NA,,,13745,3,ch2018-0193 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,7,M,1,NA,49,P,NA,,,13745,4,ch2018-0193 corrected,2M,M2,RG,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,8,M,2,NA,70,P,NA,,,13745,5,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,8,M,1,NA,55.2,P,NA,,,10560,1,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,8,M,2,NA,62.1,P,NA,,,10560,2,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,8,M,1,NA,64.4,P,NA,,,10560,3,ch2018-0193 corrected,3M,M3,RG,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,8,M,2,NA,66.3,P,NA,Y,Predator affected,10560,4,ch2018-0193 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,8,M,2,NA,66.4,P,NA,,,10560,5,ch2018-0193 corrected,3M,M3,RG,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,8,F,2,100,63.9,P,NA,,,13747,1,ch2018-0193 corrected,41,0.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,8,F,2,100,68.4,P,NA,,,13747,2,ch2018-0193 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-25,8,F,1,100,63.4,P,NA,,,13747,3,ch2018-0193 corrected,41,0.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,3,F,1,100,67.1,P,NA,,,13747,4,ch2018-0193 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,3,F,1,100,65.1,P,NA,,,13747,5,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,3,M,1,NA,58.3,P,NA,,,11194,1,,,,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,3,F,1,100,58.7,P,NA,,,11194,2,,,,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,3,F,1,100,70.4,P,NA,,,11194,3,,,,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,3,F,2,100,63.8,P,NA,,,11194,4,,,,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,4,M,1,NA,59.5,P,NA,,,11194,5,,,,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,4,F,2,100,69.5,P,NA,,,13748,1,ch2018-0194 corrected,41,0.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,4,F,2,100,64.3,P,NA,,,13748,2,ch2018-0194 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,4,F,1,100,63.7,P,NA,,,13748,3,ch2018-0194 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,4,F,2,100,66.2,P,NA,,,13748,4,ch2018-0194 corrected,S2,1F,RS,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,4,F,1,100,66.7,P,NA,,,13748,5,ch2018-0194 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,4,F,1,100,56.2,A,1,,,11196,4,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,4,F,1,100,66.4,P,NA,,,13735,1,ch2018-0194 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,4,F,2,100,68.1,P,NA,,,13735,2,ch2018-0194 corrected,3M,M3,RG,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,4,F,2,100,70.7,P,NA,,,13735,3,ch2018-0194 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,4,F,1,100,63.2,P,NA,,,13735,4,ch2018-0194 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,4,F,1,100,64.5,P,NA,,,13735,5,ch2018-0194 corrected,S2,1F,RS,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,4,F,3,100,64.7,P,NA,,,13736,1,ch2018-0194 corrected,2M,M2,RG,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,4,F,2,100,62.1,P,NA,,,13736,2,ch2018-0194 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,4,F,1,100,62.7,P,NA,,,13736,3,ch2018-0194 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,4,F,1,100,72.3,P,NA,,,13736,4,ch2018-0194 corrected,,,RG,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,4,F,1,100,71.6,P,NA,,,13736,5,ch2018-0194 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,4,M,3,NA,59.7,P,NA,,,13737,1,ch2018-0194 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,5,F,2,100,56.2,A,1,,,11196,5,ch2018-0193 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,5,F,1,100,57.3,A,1,,,13749,1,ch2018-0194 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,5,F,2,100,60,A,1,,,13749,2,ch2018-0194 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,5,M,1,NA,54.8,A,1,,,13749,3,ch2018-0194 corrected,2M,M2,RG,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,5,F,2,0,60.7,P,NA,,,13737,2,ch2018-0194 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,5,F,2,100,66.6,P,NA,,,13737,3,ch2018-0194 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,5,M,2,NA,65.7,P,NA,,,13737,4,ch2018-0194 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,5,M,1,NA,54.3,P,NA,,,13737,5,ch2018-0194 corrected,,,RG,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,5,M,1,NA,51.1,P,NA,,,13740,1,ch2018-0194 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,5,M,2,NA,50.8,P,NA,,,13740,2,ch2018-0194 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,5,M,1,NA,55.2,P,NA,,,13740,3,ch2018-0194 corrected,2M,M2,RG,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,5,M,1,NA,72.8,P,NA,,,13740,4,ch2018-0194 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,5,M,2,NA,58.8,P,NA,,,13740,5,ch2018-0194 corrected,3M,M3,RG,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,5,M,1,NA,62,P,NA,,,13742,1,ch2018-0194 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,5,M,1,NA,52.5,P,NA,,,13742,2,ch2018-0194 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,5,F,1,100,68.2,P,NA,,,13742,3,ch2018-0194 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,6,M,2,NA,72,P,NA,,,13742,4,ch2018-0194 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,6,F,1,100,72.2,P,NA,,,13742,5,ch2018-0194 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,6,F,1,100,63.9,P,NA,,,11193,1,ch2018-0194 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,6,F,1,100,61.6,P,NA,,,11193,2,ch2018-0194 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,6,F,2,100,67.3,P,NA,,,11193,3,ch2018-0194 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,6,F,2,100,59.8,P,NA,,,11193,4,ch2018-0194 corrected,3M,M3,UF,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,6,M,2,NA,73.5,P,NA,,,11193,5,ch2018-0194 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,6,M,1,NA,53.7,P,NA,,,10559,1,ch2018-0194 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,6,M,2,NA,71.5,P,NA,,,10559,2,ch2018-0194 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,6,M,1,NA,50.6,P,NA,,,10559,3,ch2018-0194 corrected,2M,M2,RG,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-26,6,M,1,NA,54.7,P,NA,,,10559,4,ch2018-0194 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-27,6,F,1,100,67.6,P,NA,,,3101,1,ch2018-0194 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-27,6,F,3,100,59.3,P,NA,,,3101,2,ch2018-0194 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-27,6,M,1,NA,68.8,P,NA,,,3101,3,ch2018-0194 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-27,6,M,1,NA,71.4,P,NA,,,3101,4,ch2018-0194 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-27,6,M,1,NA,51.2,P,NA,,,3101,5,ch2018-0194 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-27,6,M,3,NA,52.3,P,NA,,,3102,1,ch2018-0194 corrected,2M,M2,RG,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-27,6,M,2,NA,50.1,P,NA,,,3102,2,ch2018-0194 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-27,6,F,3,100,61.2,P,NA,,,3102,3,ch2018-0194 corrected,2M,M2,RG,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-27,6,M,1,NA,52.6,P,NA,,,3102,4,ch2018-0194 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-27,6,M,1,NA,49.2,P,NA,,,3102,5,ch2018-0194 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-27,6,F,2,100,70,P,NA,,,3103,1,ch2018-0194 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-27,6,M,1,NA,66.3,P,NA,,,3103,2,ch2018-0194 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-27,6,F,1,100,62.7,P,NA,,,3103,3,ch2018-0194 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-27,6,F,2,100,64.5,P,NA,,,3103,4,ch2018-0194 corrected,52,1.3,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-27,6,F,1,100,61.2,P,NA,,,3103,5,ch2018-0194 corrected,S2,1F,RS,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-27,6,F,2,100,58.5,P,NA,,,3104,1,ch2018-0194 corrected,42,1.2,,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-27,6,F,1,100,60.2,P,NA,,,3104,2,ch2018-0194 corrected,2M,M2,RG,,
2018,Summer 5sub2,Williams Lake,Large; high Chinook density; multi-species issues,Chilko,DFO,Mark-Recapture,2018-09-27,6,M,2,NA,51.4,P,NA,,,3104,3,ch2018-0194 corrected,2M,M2,RG,,
